D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_05_450.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_05_450.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_05_450.jpg, -0.2935626, 0.5401428, 0, 0.5985091
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_05_552.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_05_552.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_05_552.jpg, -0.5909471, 0.837527, 0, 1.441875
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_05_652.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_05_652.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_05_652.jpg, -0.891584, 1, 0, 2.540843
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_05_753.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_05_753.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_05_753.jpg, -0.6207012, 1, 0, 3.705595
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_05_855.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_05_855.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_05_855.jpg, -0.3182764, 1, 0, 4.882523
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_05_955.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_05_955.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_05_955.jpg, -0.0903855, 1, 0, 6.039943
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_056.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_056.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_056.jpg, -0.3905028, 1, 0, 7.164535
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_157.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_157.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_157.jpg, -0.4256797, 1, 0, 8.258914
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_258.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_258.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_258.jpg, -0.1301003, 1, 0, 9.38808
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_358.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_358.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_358.jpg, 0, 1, 0, 10.49037
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_459.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_459.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_459.jpg, 0, 1, 0, 11.69037
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_561.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_561.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_561.jpg, -0.1809797, 1, 0, 12.6577
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_663.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_663.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_663.jpg, -0.4795151, 1, 0, 13.70467
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_764.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_764.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_764.jpg, -0.1793275, 1, 0, 14.68584
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_865.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_865.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_865.jpg, 0, 1, 0, 15.84948
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_06_966.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_06_966.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_06_966.jpg, -0.1292025, 1, 0, 17.05537
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_067.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_067.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_067.jpg, -0.429823, 1, 0, 17.99229
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_168.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_168.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_168.jpg, -0.6187851, 1, 0, 18.84673
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_268.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_268.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_268.jpg, -0.317719, 1, 0, 19.88706
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_369.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_369.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_369.jpg, -0.02367051, 1, 0, 20.84515
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_470.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_470.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_470.jpg, 0, 1, 0, 21.87837
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_572.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_572.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_572.jpg, 0, 1, 0, 22.83264
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_673.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_673.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_673.jpg, 0, 1, 0, 23.8267
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_774.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_774.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_774.jpg, 0, 1, 0, 24.79045
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_874.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_874.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_874.jpg, 0, 1, 0, 25.75036
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_07_974.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_07_974.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_07_974.jpg, -0.09815731, 1, 0, 26.69679
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_076.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_076.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_076.jpg, -0.404352, 1, 0, 27.54029
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_176.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_176.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_176.jpg, -0.1503146, 1, 0, 28.42584
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_278.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_278.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_278.jpg, 0, 1, 0, 29.34072
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_379.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_379.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_379.jpg, -0.2199555, 1, 0, 30.17834
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_480.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_480.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_480.jpg, -0.3202239, 1, 0, 30.17881
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_582.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_582.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_582.jpg, -0.02062714, 1, 0, 30.18807
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_685.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_685.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_685.jpg, 0, 1, 0, 30.18977
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_786.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_786.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_786.jpg, 0, 1, 0, 30.1902
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_886.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_886.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_886.jpg, 0, 1, 0, 30.19014
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_08_987.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_08_987.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_08_987.jpg, 0, 1, 0, 30.19013
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_088.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_088.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_088.jpg, 0, 1, 0, 30.19059
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_190.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_190.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_190.jpg, 0, 1, 0, 30.19051
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_290.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_290.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_290.jpg, -0.08216517, 1, 0, 30.18944
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_392.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_392.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_392.jpg, -0.1859447, 1, 0, 30.18495
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_493.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_493.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_493.jpg, 0, 1, 0, 30.18959
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_593.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_593.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_593.jpg, 0, 1, 0, 30.19021
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_694.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_694.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_694.jpg, -0.2853241, 1, 0, 30.17167
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_794.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_794.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_794.jpg, -0.4565268, 1, 0, 30.15476
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_894.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_894.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_894.jpg, -0.1554876, 1, 0, 30.19342
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_09_996.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_09_996.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_09_996.jpg, 0, 1, 0, 30.18885
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_097.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_097.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_097.jpg, 0, 1, 0, 30.19012
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_199.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_199.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_199.jpg, 0, 1, 0, 30.1903
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_301.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_301.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_301.jpg, 0, 1, 0, 30.19027
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_402.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_402.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_402.jpg, 0, 1, 0, 30.19032
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_503.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_503.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_503.jpg, -0.07658139, 1, 0, 30.18888
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_605.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_605.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_605.jpg, -0.3744653, 1, 0, 30.15866
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_706.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_706.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_706.jpg, -0.04932249, 1, 0, 30.19066
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_809.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_809.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_809.jpg, 0, 1, 0, 30.18842
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_10_910.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_10_910.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_10_910.jpg, 0, 1, 0, 30.19045
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_011.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_011.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_011.jpg, 0, 1, 0, 30.19024
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_113.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_113.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_113.jpg, 0, 1, 0, 30.1902
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_215.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_215.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_215.jpg, 0, 1, 0, 30.19028
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_318.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_318.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_318.jpg, 0, 1, 0, 30.19036
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_420.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_420.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_420.jpg, 0, 1, 0, 30.19022
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_522.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_522.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_522.jpg, 0, 1, 0, 30.19165
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_622.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_622.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_622.jpg, 0, 1, 0, 30.19021
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_722.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_722.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_722.jpg, -0.1124348, 1, 0, 30.18962
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_824.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_824.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_824.jpg, -0.4161662, 1, 0, 30.15278
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_11_924.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_11_924.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_11_924.jpg, -0.3365788, 1, 0, 30.18437
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_026.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_026.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_026.jpg, 0, 1, 0, 30.18623
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_127.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_127.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_127.jpg, 0, 1, 0, 30.18971
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_229.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_229.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_229.jpg, 0, 1, 0, 30.19027
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_331.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_331.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_331.jpg, 0, 1, 0, 30.19103
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_432.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_432.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_432.jpg, 0, 1, 0, 30.19041
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_532.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_532.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_532.jpg, 0, 1, 0, 30.19034
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_634.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_634.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_634.jpg, 0, 1, 0, 30.19107
D:\Downloads\simulator-windows-64\IMG\center_2021_06_15_18_16_12_736.jpg, D:\Downloads\simulator-windows-64\IMG\left_2021_06_15_18_16_12_736.jpg, D:\Downloads\simulator-windows-64\IMG\right_2021_06_15_18_16_12_736.jpg, 0, 1, 0, 30.19022
